location_id,postal_code,city,state,country
6115,587122,Village :Muddapur Tq :Mudhol Dist :Bagalkot,Karnataka,In
6116,688526,Thaikattussery,Kerala,In
6117,136027,Jind,Haryana,In
6118,403720,Margao,Goa,In
6119,686106,Chethipuzha,Kerala,In
6120,734006,Siliguri,West Bengal,In
6121,600075,Kanchipuram,Tamil Nadu,In
6122,570007,Mysore,Karnataka,In
6123,530048,Madhurawada,Andhra Pradesh,In
6124,721152,Khirai,West Bengal,In
6125,700111,Panihati,West Bengal,In
6126,209732,Tirwaganj Kannauj,Uttar Pradesh,In
6127,466445,Budni,Madhya Pradesh,In
6128,533221,Amalapuram,Andhra Pradesh,In
6129,577004,Davangere-577004,Karnataka,In
6130,673005,Calicut,Kerala,In
6131,682018,Ernakulam,Kerala,In
6132,711313,Sankrail,West Bengal,In
6133,641004,Coimbatore,Tamil Nadu,In
6134,400064,Mumbaimumbai,Maharashtra,In
6135,176304,Dalhousie,Himachal Pradesh,In
6136,394440,Surat,Gujarat,In
6137,783360,Gossaigaon,Assam,In
6138,208016,Kanpur,Uttar Pradesh,In
6139,421503,Badlapur,Maharashtra,In
6140,333001,Jhunjhunun,Rajasthan,In
6141,230001,Bela Pratapgarh,Uttar Pradesh,In
6142,412207,"Wagholi, Pune",Maharashtra,In
6143,524421,Industrial Park Naidupet,Andhra Pradesh,In
6144,765001,Rayagada,Odisha,In
6145,607006,Cuddalore,Tamil Nadu,In
6146,679304,Thiruvegappura,Kerala,In
6147,712203,Rishra,West Bengal,In
6148,380051,Ahmedabad,Gujarat,In
6149,501203,"Shankerpally, R.R.Dist",Telangana,In
6150,423601,Kopargaon,Maharashtra,In
6151,680596,Pottore,Kerala,In
6152,171005,Shimla,Himachal Pradesh,In
6153,695317,Thonnakkal,Kerala,In
6154,423104,Manmad,Maharashtra,In
6155,781034,Guwahati,Assam,In
6156,262701,Lakhimpur,Uttar Pradesh,In
6157,721102,Medinipur,West Bengal,In
6158,560048,Banglore,Karnataka,In
6159,122505,Gurugram,Haryana,In
6160,283119,Agra,Uttar Pradesh,In
6161,786610,Naharkatiya,Assam,In
6162,132104,Panipat,Haryana,In
6163,176208,Shahpur,Himachal Pradesh,In
6164,342001,Udaipur,Rajasthan,In
6165,403711,Vasco Da Gama,Goa,In
6166,673614,Naduvannur  Kozhikode (District )Balussery(Town),Kerala,In
6167,495224,Bilaspur,Chhattisgarh,In
6168,845420,Madhuban,Bihar,In
6169,534330,Peravali,Andhra Pradesh,In
6170,411001,"Sopanbaug, Pune",Maharashtra,In
6171,570008,Mysuru,Karnataka,In
6172,577552,Davanagere,Karnataka,In
6173,421204,Dombivali East,Maharashtra,In
6174,743429,Taki,West Bengal,In
6175,754001,"Po-Jagannathpur,Phulnakhra Dist-Khurda",Odisha,In
6176,152116,Fazilka,Punjab,In
6177,273408,Gola Bazar,Uttar Pradesh,In
6178,764051,Balimela,Odisha,In
6179,403501,Colvale,Goa,In
6180,574221,Puttur,Karnataka,In
6181,271202,Gonda,Uttar Pradesh,In
6182,678683,Palakkad,Kerala,In
6183,793014,Shillong,Meghalaya,In
6184,695523,Koliyoor,Kerala,In
6185,370421,"Nana Kapaya, Mundra",Gujarat,In
6186,683578,Aluva,Kerala,In
6187,624601,Palani,Tamil Nadu,In
6188,752104,Pipili,Odisha,In
6189,221409,"Nai Bazar ,Bhadohi",Uttar Pradesh,In
6190,533432,Prattipadu,Andhra Pradesh,In
6191,431806,Mudkhed,Maharashtra,In
6192,411062,Pune,Maharashtra,In
6193,673029,Kozhikode,Kerala,In
6194,680702,Kattur,Kerala,In
6195,391250,Vadodara,Gujarat,In
6196,110053,East Delhi,Delhi,In
6197,400064,Malad West,Maharashtra,In
6198,380061,"R.C. Technical College Road, Ghatlodia, Ahmedabad",Gujarat,In
6199,110012,Delhi,Delhi,In
6200,403110,Old Goa,Goa,In
6201,635751,Vaniyambadi,Tamil Nadu,In
6202,221010,Varanasi,Uttar Pradesh,In
6203,794105,Garobadha,Meghalaya,In
6204,713515,Burdwan,West Bengal,In
6205,759025,Dhenkanal,Odisha,In
6206,762014,Boudh,Odisha,In
6207,743126,Bhatpara,West Bengal,In
6208,380007,Ahmedabad 380007,Gujarat,In
6209,333001,Jhunjhunu,Rajasthan,In
6210,440020,Nagpur,Maharashtra,In
6211,223224,Azamgarh,Uttar Pradesh,In
6212,535101,Garividi,Andhra Pradesh,In
6213,382455,Ahmedabad,Gujarat,In
6214,686576,Pala,Kerala,In
6215,682023,"Vaduthala,Kochi",Kerala,In
6216,624005,Dindigul,Tamil Nadu,In
6217,600040,"Anna Nagar West, Chennai",Tamil Nadu,In
6218,688005,Ambalapuzha,Kerala,In
6219,401105,Thane,Maharashtra,In
6220,682028,"Vennala, Eranakulam",Kerala,In
6221,737102,Convoy Ground,Sikkim,In
6222,632403,Ranipettai,Tamil Nadu,In
6223,632007,Katpadi,Tamil Nadu,In
6224,621305,Trichy,Tamil Nadu,In
6225,832108,Jamshedpur,Jharkhand,In
6226,201306,Noida Extension,Uttar Pradesh,In
6227,403712,Chicalim,Goa,In
6228,821115,Sasaram,Bihar,In
6229,560082,Bangalore,Karnataka,In
6230,683513,Paravur,Kerala,In
6231,415539,Karad,Maharashtra,In
6232,143303,Bhikhiwind,Punjab,In
6233,224206,Faizabad,Uttar Pradesh,In
6234,574323,Bantval,Karnataka,In
6235,670642,Thalassery,Kerala,In
6236,625006,Madurai - 625006,Tamil Nadu,In
6237,695004,Thiruvananthapuram,Kerala,In
6238,670012,Kannur,Kerala,In
6239,321605,Alwar,Rajasthan,In
6240,110032,New Delhi,Delhi,In
6241,700113,Bandipur,West Bengal,In
6242,600053,Chennai -600053,Tamil Nadu,In
6243,638051,Sipcot Perundurai,Tamil Nadu,In
6244,781381,Guwahati,Assam,In
6245,590010,Belagavi,Karnataka,In
6246,695572,Trivandrum,Kerala,In
6247,140603,Zirakpur,Punjab/Mohali/Zirakpur,In
6248,741152,Karimpur,West Bengal,In
6249,636905,Pappireddipatti,Tamil Nadu,In
6250,574220,Puttur,Karnataka,In
6251,629158,Kannanoor,Tamil Nadu,In
6252,721126,Kharagpur,West Bengal,In
6253,585211,Chittapur Tq,Karnataka,In
6254,621704,Ariyalur,Tamil Nadu,In
6255,110046,Delhi,Delhi,In
6256,670561,Kalliasseri,Kerala,In
6257,605754,Manalurpet,Tamil Nadu,In
6258,110094,Delhi,Delhi,In
6259,422206,Nashik,Maharashtra,In
6260,271208,Jarwa Road Tulsipur,Uttar Pradesh,In
6261,606603,Tiruvannamalai,Tamil Nadu,In
6262,641687,Andipalayam,Tamil Nadu,In
6263,700065,Kolkata,West Bengal,In
6264,248013,Dehradun,Uttarakhand,In
6265,642129,Vettaikaranpudur,Tamil Nadu,In
6266,605101,Kottakuppam,Tamil Nadu,In
6267,560064,Bengaluru 560064,Karnataka,In
6268,700084,Kolkata,West Bengal,In
6269,670642,Kannur,Kerala,In
6270,518206,Kurnool - Dist,Andhra Pradesh,In
6271,241123,Pali Hardoi District,Uttar Pradesh,In
6272,561228,Chikkaballapur,Karnataka,In
6273,641048,Coimbatore,Tamil Nadu,In
6274,600050,Chennai,Tamil Nadu,In
6275,421203,Dombivili East,Maharashtra,In
6276,686606,Vaikom,Kerala,In
6277,700135,Rajarhat,West Bengal,In
6278,413411,Barshi,Maharashtra,In
6279,400601,Thane (W),Maharashtra,In
6280,412105,Moshi Pradhikaran,Maharashtra,In
6281,411060,Pune City,Maharashtra,In
6282,670673,Peravoor,Kerala,In
6283,144411,Jalandha,Punjab,In
6284,676317,Chelari,Kerala,In
6285,690540,Kunnathur,Kerala,In
6286,411058,Pune,Maharashtra,In
6287,518396,Kurnool,Andhra Pradesh,In
6288,695018,Trivandrum,Kerala,In
6289,571251,Madapura,Karnataka,In
6290,444109,Balapur Midc,Maharashtra,In
6291,110083,New Delhi,Delhi,In
6292,635653,"Thirupatture District,Tamilnadu.India.",Tamil Nadu,In
6293,827013,Bokaro Steel City,Jharkhand,In
6294,249404,Hardwar,Uttarakhand,In
6295,241403,Sandi,Uttar Pradesh,In
6296,500062,"Ecil,Hyderabad",Telangana,In
6297,576221,Saligrama,Karnataka,In
6298,522007,Guntur,Andhra Pradesh,In
6299,243201,Bareilly,Uttar Pradesh,In
6300,444105,Karanja Lad,Maharashtra,In
6301,627416,Tirunelveli,Tamil Nadu,In
6302,534460,Chintalapudi,Andhra Pradesh,In
6303,828127,Dhanbad,Jharkhand,In
6304,577204,Shimoga,Karnataka,In
6305,695586,Thiruvananthapuram,Kerala,In
6306,757047,Rairangpur,Odisha,In
6307,600091,Kanchipuram,Tamil Nadu,In
6308,415109,Tasawade Midc,Maharashtra,In
6309,222002,Jaunpur,Uttar Pradesh,In
6310,679323,Pulamanthole,Kerala,In
6311,496001,"Kotra Road ,Raigarh",Chhattisgarh,In
6312,587301,Jamakhandi,Karnataka,In
6313,561101,Kudur,Karnataka,In
6314,680545,Thrissur,Kerala,In
6315,177033,Nadaun,Himachal Pradesh,In
6316,481331,Waraseoni,Madhya Pradesh,In
6317,302029,Jaipur,Rj,In
6318,680010,Trissur,Kerala,In
6319,560105,Bangalore,Karnataka,In
6320,685552,Mundiyeruma,Kerala,In
6321,494111,Sukma,Chhattisgarh,In
6322,690531,Kayamkulam,Kerala,In
6323,203150,Bulandshahr,Uttar Pradesh,In
6324,673003,Kozhikode,Kerala,In
6325,833204,Chaibasa,Jharkhand,In
6326,311001,Bhilwara,Rajasthan,In
6327,695304,Chirayankil,Kerala,In
6328,670649,Thalassery,Kerala,In
6329,441502,Nagpur,Maharashtra,In
6330,530002,Visakhapatnam,Andhra Pradesh,In
6331,245101,Hapur,Uttar Pradesh,In
6332,421501,Thane,Maharashtra,In
6333,382721,Kalol Gandhinagar District,Gujarat,In
6334,678506,Kollengode Palakkad,Kerala,In
6335,632004,Vellore,Tamil Nadu,In
6336,262122,Puranpur,Uttar Pradesh,In
6337,131028,Kundli Industrial Area,Haryana,In
6338,421503,Badlapur West,Maharashtra,In
6339,695010,Thiruvananthapuram,Kerala,In
6340,583132,Kampli,Karnataka,In
6341,534451,Lakkavaram,Andhra Pradesh,In
6342,829102,Barkakana,Jharkhand,In
6343,400066,"Borivali East, Mumbai",Maharashtra,In
6344,321606,Kherli,Rajasthan,In
6345,486884,Singrauli,Madhya Pradesh,In
6346,600053,Ambattur,Tamil Nadu,In
6347,431604,Nanded,Maharashtra,In
6348,683518,Kongorpilly,Kerala,In
6349,683511,Aluva Ernakulam,Kerala,In
6350,627814,Tenkasi,Tamil Nadu,In
6351,676319,P.O Chettipadi,Kerala,In
6352,682037,Vazhakkala,Kerala,In
6353,560103,Bangalore,Karnataka,In
6354,248004,Dehradun,Uttarakhand,In
6355,686575,Palai,Kerala,In
6356,673602,Mavoor,Kerala,In
6357,335701,Anupgarh,Rajasthan,In
6358,110095,New Delhi,Delhi,In
6359,400612,Thane.  Mumbra,Maharashtra,In
6360,689124,Chegannur,Kerala,In
6361,673032,Kozhikode,Kerala,In
6362,506005,Warangal,Telangana,In
6363,533288,Rampachodavaram.East Godavari Dist,Andhra Pradesh,In
6364,416310,Palus,Maharashtra,In
6365,500091,Hyderabad,Telangana,In
6366,796005,Aizawl,Mizoram,In
6367,192124,Bijbehara,Jammu & Kashmir,In
6368,524001,Nellorenellore,Andhra Pradesh,In
6369,691572,Adichanalloor,Kerala,In
6370,627812,Vadakarai Keezhpadugai,Tamil Nadu,In
6371,629177,Ayacode,Tamil Nadu,In
6372,522324,Guntur,Andhra Pradesh,In
6373,641049,Coimbatore,Tamil Nadu,In
6374,600128,Chennai,Tamil Nadu,In
6375,201301,Noida Extension,Uttar Pradesh,In
6376,411037,"Pune,",Maharashtra,In
6377,783380,Bongaigaon,Assam,In
6378,733208,North Dinajpur,West Bengal,In
6379,562125,Chambenahalli Sarjapura Road Banglore,Karnataka,In
6380,143601,Majitha(Amritsar),Punjab,In
6381,176088,Kangra,Himachal Pradesh,In
6382,641604,Tirupur,Tamil Nadu,In
6383,631151,Thakkolam,Tamil Nadu,In
6384,600051,Chennai,Tamil Nadu,In
6385,160059,Mohali,Punjab,In
6386,829122,Ramgarh Cantonment,Jharkhand,In
6387,691521,Kollam,Kerala,In
6388,571110,Gargeswari,Karnataka,In
6389,403001,Panjim,Goa,In
6390,751021,Bhubaneswar,Odisha,In
6391,421002,Thane,Maharashtra,In
6392,423501,Kalwan,Maharashtra,In
6393,306021,Pali,Rajasthan,In
6394,131001,Sonipat,Haryana,In
6395,110034,North West Delhi,Delhi,In
6396,500039,Uppal,Telangana,In
6397,624601,Dindigul,Tamil Nadu,In
6398,770017,Ocl Industrial Township,Odisha,In
6399,388160,District Petlad 388160,Gujarat,In
6400,421202,Dombivli (West),Maharashtra,In
6401,492005,Raipur,Chhattisgarh,In
6402,721433,Contai,West Bengal,In
6403,682018,"Ernakulam, Kochi",Kerala,In
6404,502255,Chegunta,Telangana,In
6405,576213,"Brahmavar, Udupi",Karnataka,In
6406,502269,Sangareddy,Telangana,In
6407,462044,Bhopal,Madhya Pradesh,In
6408,560037,Bengaluru 560037,Karnataka,In
6409,685509,Kumily,Kerala,In
6410,502319,Hyderabad,Telangana,In
6411,689108,Thiruvalla,Kerala,In
6412,600057,Tiruvallur,Tamil Nadu,In
6413,670595,Ancharakandy,Kerala,In
6414,683501,Udyogamandal,Kerala,In
6415,421503,"Shirgaon, Badlapur East",Maharashtra,In
6416,282002,Agra,Uttar Pradesh,In
6417,735215,Uttar Satali,West Bengal,In
6418,133001,Ambala Cantt,Haryana,In
6419,563116,Kolar,Karnataka,In
6420,380061,Ahmedabad,Gujarat,In
6421,524322,"Atmakur(Man),Nellore(Dist).",Andhra Pradesh,In
6422,641652,Tiruppur,Tamil Nadu,In
6423,505467,Medak,Telangana,In
6424,686671,Kothamangalam,Kerala,In
6425,502300,Hyderabad,Telangana,In
6426,249124,Tehri,Uttarakhand,In
6427,425422,Dhule,Maharashtra,In
6428,792103,Namsai,Arunachal Pradesh,In
6429,700109,Kolkata,West Bengal,In
6430,176102,Palampur,Himachal Pradesh,In
6431,842003,Muzaffarpur,Bihar,In
6432,493221,Raipur,Chhattisgarh,In
6433,753001,Cuttack,Odisha,In
6434,400062,"Goregaon West, Mumbai 400062",Maharashtra,In
6435,421201,Kalyan,Maharashtra,In
6436,689123,Chengannur,Kerala,In
6437,600084,Chennai,Tamil Nadu,In
6438,624616,Oddanchatram,Tamil Nadu,In
6439,743711,Dhania,West Bengal,In
6440,444603,Amravati,Maharashtra,In
6441,670107,"Eranholi, Thalassery",Kerala,In
6442,263139,Haldwani. (District: Nainital),Uttarakhand,In
6443,401107,Miraroad,Maharashtra,In
6444,638182,Velur,Tamil Nadu,In
6445,442906,Shegaon Bk,Maharashtra,In
6446,110004,New Delhi,Delhi,In
6447,673306,Quilandy,Kerala,In
6448,201003,Greater Noida,Uttar Pradesh,In
6449,410209,Raigarh,Maharashtra,In
6450,110088,New Delhi,Delhi,In
6451,517592,Nagari,Andhra Pradesh,In
6452,680623,Thrissur,Kerala,In
6453,410507,Pune,Maharashtra,In
6454,242127,Shahjahanpur,Uttar Pradesh,In
6455,202001,Aligarh,Uttar Pradesh,In
6456,202137,Aligarh,Uttar Pradesh,In
6457,602001,Thiruvallur,Tamil Nadu,In
6458,680104,Paluvai,Kerala,In
6459,505301,Sircilla,Telangana,In
6460,768119,Debagarh,Odisha,In
6461,742236,Farakka Barrage Township,West Bengal,In
6462,824202,Deo,Bihar,In
6463,600070,Chennai,Tamil Nadu,In
6464,400072,Mumbai,Maharashtra,In
6465,276141,Azamgarh,Uttar Pradesh,In
6466,508223,Thrumalagiri,Telangana,In
6467,403521,"Alto Porvorim,",Goa,In
6468,576214,Udupi,Karnataka,In
6469,632003,Vellore,Tamil Nadu,In
6470,415634,Mouje Anjanvel,Maharashtra,In
6471,144211,Mukerian,Punjab,In
6472,364310,Vallabhipur,Gujarat,In
6473,620102,Tiruchirappalli - 620102,Tamil Nadu,In
6474,403722,Verna,Goa,In
6475,413501,Osmanabad,Maharashtra,In
6476,686603,Kottayam,Kerala,In
6477,509301,Badepalle,Telangana,In
6478,533288,Rampachodavaram,Andhra Pradesh,In
6479,392015,Bharuch,Gujarat,In
6480,679307,Pattambi,Kerala,In
6481,591222,Chikodi,Karnataka,In
6482,803118,Biharsharif,Bihar,In
6483,401601,Dahanu,Maharashtra,In
6484,732208,Sonatala,West Bengal,In
6485,562130,Bengaluru,Karnataka,In
6486,732201,Malda,West Bengal,In
6487,591106,Belagavi,Karnataka,In
6488,208024,Kanpur Nagar,Uttar Pradesh,In
6489,122016,Udyogh Vihar Phase 2,Haryana,In
6490,581359,Yellapur,Karnataka,In
6491,673526,Kozhikode,Kerala,In
6492,700110,"Sodepur, Kolkata",West Bengal,In
6493,524003,Nellore City,Andhra Pradesh,In
6494,502285,Eddumailaram,Telangana,In
6495,387620,Kapadvanj,Gujarat,In
6496,201309,Gautam Buddha Nagar,Uttar Pradesh,In
6497,490022,Durg,Chhattisgarh,In
6498,403005,Santa Cruz,Goa,In
6499,231225,Parasi/Anpara,Uttar Pradesh,In
6500,401603,Jawhar,Maharashtra,In
6501,686605,Kottayam,Kerala,In
6502,670651,Kannur,Kerala,In
6503,689503,Kulanada,Kerala,In
6504,673012,Kuruvattur,Kerala,In
6505,401107,"Mira Road East, Mumbai 401107",Maharashtra,In
6506,480108,Raymond Chhindwara,Madhya Pradesh,In
6507,144416,Jalandhar,Punjab,In
6508,678598,Mannarkkad,Kerala,In
6509,673572,Thazhecode,Kerala,In
6510,686540,"Karukachal, Kottayam",Kerala,In
6511,560062,Bangalore 560062,Karnataka,In
6512,425401,Amalner,Maharashtra,In
6513,690531,"Alapuzha,Kayamkullam",Kerala,In
6514,362001,Junagadh,Gujarat,In
6515,421301,Kalyan,Maharashtra,In
6516,700129,North 24 Parganas,West Bengal,In
6517,500042,Hyderabad,Telangana,In
6518,629175,Thuckalay P.O,Tamil Nadu,In
6519,731213,Birbhum,West Bengal,In
6520,410503,Manchar,Maharashtra,In
6521,691572,Koippad Chathannoor,Kerala,In
6522,403107,Old Goa,Goa,In
6523,172033,Durah,Himachal Pradesh,In
6524,711105,Howrah,West Bengal,In
6525,110089,"Sector - 15 , Rohini",Delhi,In
6526,635103,Krishnagiri,Tamil Nadu,In
6527,680682,Puthenchira,Kerala,In
6528,683542,Ernakulam,Kerala,In
6529,474010,Gwalior,Madhya Pradesh,In
6530,412110,Pune,Maharashtra,In
6531,758034,Joda,Odisha,In
6532,690528,Karunagapally,Kerala,In
6533,175124,Mandi,Himachal Pradesh,In
6534,416119,Kolhapur,Maharashtra,In
6535,560067,"Kadugodi, Whitefield, Bengaluru",Karnataka,In
6536,678006,Palakkad,Kerala,In
6537,412101,Pune,Maharashtra,In
6538,507003,Khammam,Telangana,In
6539,742212,Farakka Barrage Township,West Bengal,In
6540,413003,Solapur,Maharashtra,In
6541,845438,Bettiah,Bihar,In
6542,680571,Chazhoor,Kerala,In
6543,492015,Naya Raipur,Chhattisgarh,In
6544,695007,Thiruvananthapuram,Kerala,In
6545,686105,Changanacherry,Kerala,In
6546,230139,Pratapgarh,Uttar Pradesh,In
6547,610001,Thiruvarur,Tamil Nadu,In
6548,625017,Madurai,Tamil Nadu,In
6549,603210,Urapakkam,Tamil Nadu,In
6550,700083,Kolkata,West Bengal,In
6551,847224,Madhubani,Bihar,In
6552,382225,Dholka,Gujarat,In
6553,503175,Nizamabad,Telangana,In
6554,781038,Kamrup,Assam,In
6555,689611,Cherukolpuzha,Kerala,In
6556,175052,Baloh,Himachal Pradesh,In
6557,532005,Srikakulam,Andhra Pradesh,In
6558,441906,Bhandara Road,Maharashtra,In
6559,641305,Mettupalayam,Tamil Nadu,In
6560,401506,Tarapur,Maharashtra,In
6561,560061,Bengalur,Karnataka,In
6562,686003,Kottayam,Kerala,In
6563,506381,Dornakal,Telangana,In
6564,798601,Mokokchung,Nagaland,In
6565,700123,Barrackpore,West Bengal,In
6566,793007,Shillong,Meghalaya,In
6567,560011,Bangalore,Karnataka,In
6568,759121,Gmr Power Plant Kmalanga Township,Odisha,In
6569,175002,Sundarnagar,Himachal Pradesh,In
6570,400020,Mumbai,Maharashtra,In
6571,249001,New Tehri (Baurari),Uttarakhand,In
6572,160002,Chandigarh,Chandigarh,In
6573,400709,Navi Mumbai,Maharashtra,In
6574,799264,Kumarghat,Tripura,In
6575,221007,Varanasi,Uttar Pradesh,In
6576,825408,Chatra,Jharkhand,In
6577,695009,Trivandrum,Kerala,In
6578,688538,Mannancherry,Kerala,In
6579,676123,Ernad,Kerala,In
6580,384170,Unjha,Gujarat,In
6581,524322,Atmakur Sri Potti Sriramulu,Andhra Pradesh,In
6582,571253,Virajpete,Karnataka,In
6583,500014,Secundrabad,Telangana,In
6584,342001,"Beyond 18Th Sector,C.H.B.Jodhpur",Rajasthan,In
6585,583229,Gangawati,Karnataka,In
6586,573213,Alur,Karnataka,In
6587,686664,Ernakulam,Kerala,In
6588,517102,Tirupati,Andhra Pradesh,In
6589,686691,Kothamangalam,Kerala,In
6590,421302,Shelar Bhiwandi,Maharashtra,In
6591,700156,"Newtown, Kolkata",West Bengal,In
6592,226022,Lucknow,Uttar Pradesh,In
6593,522410,Guntur,Andhra Pradesh,In
6594,176037,Baroh,Himachal Pradesh,In
6595,380060,Ahmedabad,Gujarat,In
6596,209859,Nawabganj Unnao District,Uttar Pradesh,In
6597,600077,Chennai,Tamil Nadu,In
6598,680618,Thrissur,Kerala,In
6599,625703,Peraiyur,Tamil Nadu,In
6600,173213,Solan,Himachal Pradesh,In
6601,522601,Guntur District,Andhra Pradesh,In
6602,642113,Madathukulam Po,Tamil Nadu,In
6603,531022,Visakhapatnam,Andhra Pradesh,In
6604,628216,Veerapandianpattinam,Tamil Nadu,In
6605,263151,Shaktigarh,Uttarakhand,In
6606,507123,Yellandu,Telangana,In
6607,678721,Palakkad,Kerala,In
6608,673019,"Poovattuparamba, Perumanna (Po)",Kerala,In
6609,400057,Mumbai 400057,Maharashtra,In
6610,227806,Sultanpur,Uttar Pradesh,In
6611,805102,Nawada,Bihar,In
6612,370435,Mundra,Gujarat,In
6613,523110,Pamur,Andhra Pradesh,In
6614,690504,Nooranad,Kerala,In
6615,620003,Tiruchirappalli,Tamil Nadu,In
6616,431717,Deglur,Maharashtra,In
6617,271319,Gonda,Uttar Pradesh,In
6618,314031,Sagwara,Rajasthan,In
6619,110096,New Delhi,Delhi,In
6620,621306,Manapparai,Tamil Nadu,In
6621,209722,Tirva Rod Gursahaiganj,Uttar Pradesh,In
6622,600064,Chennai,Tamil Nadu,In
6623,635602,Tirupathur Vellore District,Tamil Nadu,In
6624,284305,Parichha,Uttar Pradesh,In
6625,181121,Jammu,Jammu & Kashmir,In
6626,603202,Chengalpattu,Tamil Nadu,In
6627,445304,Wani,Maharashtra,In
6628,505187,Palakurthy,Telangana,In
6629,757055,Rasagobindapur,Odisha,In
6630,713331,Chittaranjan,West Bengal,In
6631,143112,Amritsar,Punjab,In
6632,563122,Kolar Gold Field - Kgf,Karnataka,In
6633,400614,"Cbd Belapur,Navi Mumbai",Maharashtra,In
6634,630562,Sivaganga,Tamil Nadu,In
6635,125133,Jakhalmandi,Haryana,In
6636,497451,Chirmiri,Chhattisgarh,In
6637,110086,Delhi,New Delhi,In
6638,560102,Bengalur,Karnataka,In
6639,403517,Bardez,Goa,In
6640,721628,Kapasaria,West Bengal,In
6641,465447,Susner,Madhya Pradesh,In
6642,505185,Peddapalle,Telangana,In
6643,414501,Ahmadnagar,Maharashtra,In
6644,500025,Secunderabad-25,Telangana,In
6645,855113,Katihar,Bihar,In
6646,477660,Gormi,Madhya Pradesh,In
6647,690527,Kayamkulam,Kerala,In
6648,603202,"Nandivaram Guduvancheri,",Tamil Nadu,In
6649,143512,Gurdaspur,Punjab,In
6650,249402,Sidcul Haridwar,Uttarakhand,In
6651,695102,Alamcode Vanchiyoor Thiruvananthapuram District,Kerala,In
6652,560029,Bangalore,Karnataka,In
6653,784160,Naobaicha,Assam,In
6654,712137,Chandannagar,West Bengal,In
6655,754010,City,Odisha,In
6656,735217,Uttar Latabari,West Bengal,In
6657,412101,"Gahunje, Pune",Maharashtra,In
6658,629001,Nagercoil,Tamil Nadu,In
6659,263153,Rudrapur,Uttarakhand,In
6660,577225,Shimoga,Karnataka,In
6661,506370,Warangal,Telangana,In
6662,283203,Firozabad,Uttar Pradesh,In
6663,637201,Namakkal,Tamil Nadu,In
6664,678681,Palakkad,Kerala,In
6665,202124,Iglas,Uttar Pradesh,In
6666,441303,Mowad,Maharashtra,In
6667,797116,Dimapur,Nl,In
6668,403002,Panjim,Goa,In
6669,442401,Chandrapur,Maharashtra,In
6670,843165,Muzaffarpur,Bihar,In
6671,416207,Kolhapur,Maharashtra,In
6672,493111,Raipur,Chhattisgarh,In
6673,472442,Niwari,Madhya Pradesh,In
6674,722134,Raipur Bazar,West Bengal,In
6675,175125,Bhunter,Himachal Pradesh,In
6676,829106,Saunda,Jharkhand,In
6677,421103,Kalyan,Maharashtra,In
6678,400701,Ghansoli,Maharashtra,In
6679,641654,Tiruppur,Tamil Nadu,In
6680,176102,Kangra,Himachal Pradesh,In
6681,712201,Serampore,West Bengal,In
6682,744102,Prothrapur,Andaman & Nicobar,In
6683,680008,Kolazhy,Kerala,In
6684,380013,Ahmedabad 380013,Gujarat,In
6685,741302,Nabadwip,West Bengal,In
6686,494776,Pakhanjur,Chhattisgarh,In
6687,142038,Bhagha Purana,Punjab,In
6688,500873,Hyderabad,Telangana,In
6689,517130,Chittoor District,Andhra Pradesh,In
6690,713427,Burdwan,West Bengal,In
6691,691007,Kollam,Kerala,In
6692,686691,Kozhippilly Parashalappady,Kerala,In
6693,781001,Guwahati,Assam,In
6694,225412,Barabanki,Uttar Pradesh,In
6695,495449,Pali,Chhattisgarh,In
6696,431005,Aurangabad,Maharashtra,In
6697,506163,Warangal,Telangana,In
6698,121010,Faridabad,Haryana,In
6699,177113,Kangra,Himachal Pradesh,In
6700,508206,Kodad,Telangana,In
6701,690533,Krishnapuram,Kerala,In
6702,622002,Nathampannai,Tamil Nadu,In
6703,605007,Cuddalore/Pondy Road,Puducherry,In
6704,584103,Raichur,Karnataka,In
6705,442401,Ballarpur,Maharashtra,In
6706,486887,Amlohri,Madhya Pradesh,In
6707,574145,Mulur,Karnataka,In
6708,637505,Vennanthur,Tamil Nadu,In
6709,638751,Uthukuli,Tamil Nadu,In
6710,422207,Nashik,Maharashtra,In
6711,690519,Kallelibhagom,Kerala,In
6712,691590,Perinad,Kerala,In
6713,688533,Alappuzha,Kerala,In
6714,854318,Forbesganj,Bihar,In
6715,734009,"Salbari, Siliguri",West Bengal,In
6716,172023,Nermand,Himachal Pradesh,In
6717,534320,Iragavaram,Andhra Pradesh,In
6718,209745,Roshnabad,Uttar Pradesh,In
6719,638182,Paramathy Velur,Tamil Nadu,In
6720,695502,Parassala,Kerala,In
6721,413520,Ausa,Maharashtra,In
6722,400071,Mumbai 400071,Maharashtra,In
6723,759001,Dhenkanal,Odisha,In
6724,574241,Uppinangady,Karnataka,In
6725,229412,Allahabad,Uttar Pradesh,In
6726,534166,Pentapadu,Andhra Pradesh,In
6727,507167,Tallada,Telangana,In
6728,679325,Perinthalmanna,Kerala,In
6729,152003,Firozpur,Punjab,In
6730,394330,Surat,Gujarat,In
6731,242221,Jalalabad,Uttar Pradesh,In
6732,688541,Pallippuram Alappuzha District,Kerala,In
6733,206127,Lakhna,Uttar Pradesh,In
6734,415519,Satara,Maharashtra,In
6735,412806,Satara,Maharashtra,In
6736,621216,Trichirapalli,Tamil Nadu,In
6737,560079,Bangalore,Karnataka,In
6738,560065,Bengaluru,Karnataka,In
6739,680685,Pappinivattom,Kerala,In
